id,GBSA-Evdw,GBSA-Eele,GBSA-GGB,GBSA-GSA,MM/GBSA,VDW,HB,HP,HM,HS,RT,X-Score,-logka,deltaGexp,charge,C,N,O,F,P,S,Cl,Br,I,heavy atoms,H
2v57,-32.8104,-9.3014,24.0414,-3.2036,-21.274,425.7,1.8,49.4,1.01,157.9,0.0,5.78,7.1,-9.656,0,13,3,0,0,0,0,0,0,0,16,11
2v58,-40.3921,-44.3254,43.015,-4.7913,-46.4938,487.5,4.0,64.1,3.58,186.1,0.0,6.6,9.09,-12.3624,0,13,5,0,0,0,0,0,2,0,20,9
2v59,-42.9232,-51.0674,51.7723,-5.3311,-47.5494,512.1,3.5,49.1,1.56,74.5,2.0,6.04,7.74,-10.5264,0,15,5,2,0,0,0,0,0,0,22,15
2v77,5.1428,-560.6825,392.6347,-5.7681,-168.6731,495.8,8.5,62.6,0.89,152.9,8.0,5.92,5.06,-6.8816,-4,12,0,8,0,0,0,0,0,0,20,14
2v95,-46.6314,-22.1575,34.1748,-5.2208,-39.8349,610.0,1.5,154.5,3.41,227.6,2.0,7.04,8.3,-11.288,0,21,0,5,0,0,0,0,0,0,26,30
2vb8,-37.0727,-9.2576,16.632,-4.1461,-33.8444,407.3,2.0,61.5,1.53,291.3,1.0,5.91,4.6,-6.256,0,11,0,2,0,0,1,0,0,0,14,14
2vba,-34.7522,-12.4606,22.7951,-4.3706,-28.7883,445.1,0.0,102.0,2.47,287.4,0.0,6.23,4.6,-6.256,0,12,2,1,0,0,1,0,0,0,16,12
2vc9,-19.8986,-658.3177,622.1388,-4.4708,-60.5483,403.7,4.9,20.4,0.27,83.9,2.0,5.47,8.44,-11.4784,1,8,2,4,0,0,0,0,0,0,14,17
2ves,-33.2429,-152.1179,151.9281,-6.4742,-39.9069,620.3,4.3,114.9,4.26,253.9,4.0,7.16,7.7,-10.472,0,23,2,4,0,0,1,0,0,0,30,20
2vh0,-63.7457,-5.6449,23.5946,-6.1485,-51.9445,762.4,0.3,60.5,1.67,225.8,4.0,6.89,8.51,-11.5736,1,22,5,3,1,0,2,1,0,0,34,24
2vh6,-62.0472,-33.5527,57.4438,-5.9083,-44.0644,775.3,0.3,143.4,3.61,323.8,3.0,7.65,9.7,-13.192,0,23,2,5,1,0,3,1,0,0,35,20
2vj8,-54.9821,-212.1895,202.106,-7.9232,-72.9888,856.2,4.7,179.6,3.98,294.8,12.0,7.68,8.7,-11.832,0,22,2,5,0,0,0,0,0,0,29,28
2vjx,-13.4203,-91.932,62.6149,-3.4097,-46.1471,367.0,5.4,13.3,0.13,7.5,1.0,5.31,4.96,-6.7456,0,6,1,4,0,0,0,0,0,0,11,11
2vk2,-9.0353,-145.6825,85.1861,-3.8785,-73.4102,400.1,9.2,0.0,0.0,0.0,1.0,5.66,6.89,-9.3704,0,6,0,6,0,0,0,0,0,0,12,8
2vk6,-27.4338,-151.573,118.892,-5.8469,-65.9617,458.6,7.8,21.3,0.27,102.8,4.0,5.78,5.3,-7.208,-1,11,1,8,0,0,0,0,0,0,20,16
2vl4,-14.6309,-459.3936,391.6764,-2.9502,-85.2983,374.4,6.2,13.5,0.13,7.0,1.0,5.39,6.01,-8.1736,1,6,1,4,0,0,0,0,0,0,11,14
2vmc,-11.5441,-81.0144,60.4289,-2.3286,-34.4582,226.0,4.5,0.8,0.27,7.5,2.0,4.57,2.94,-3.9984,0,8,1,6,0,0,0,0,0,0,15,15
2vmd,-11.8104,-71.7067,52.1461,-2.2678,-33.6388,220.0,4.8,0.0,0.0,0.0,2.0,4.53,3.02,-4.1072,0,7,0,6,0,0,0,0,0,0,13,14
2vmf,-26.4301,-64.1863,55.8817,-3.2431,-37.9778,455.8,5.0,0.0,0.0,0.0,1.0,5.56,5.85,-7.956,0,8,2,4,0,0,0,0,0,0,14,12
2vnp,-11.7688,-583.2317,512.7308,-4.593,-86.8627,373.0,6.5,0.0,0.0,0.0,5.0,5.02,9.92,-13.4912,-2,4,1,7,0,2,0,0,0,0,14,11
2vnt,-43.8197,-177.2438,169.3446,-4.8194,-56.5383,580.6,5.2,23.0,0.66,121.8,2.0,6.32,8.0,-10.88,0,15,5,4,0,0,1,1,0,0,26,16
2vo5,-29.0349,-395.1468,361.4946,-3.8428,-66.5299,558.4,4.8,60.7,2.47,109.9,3.0,6.44,4.89,-6.6504,1,15,1,4,0,0,0,0,0,0,20,22
2vot,-34.7743,-87.9487,74.6192,-4.5538,-52.6576,602.9,5.4,27.9,1.69,92.1,3.0,6.45,7.14,-9.7104,0,15,3,4,0,0,0,0,0,0,22,19
2vpn,-24.7868,380.6387,-373.0552,-3.3601,-20.5634,350.4,3.5,36.9,0.62,112.5,1.0,5.37,6.72,-9.1392,-1,6,2,2,0,0,0,0,0,0,10,9
2vpo,-25.9164,442.5389,-433.3068,-3.3563,-20.0406,372.8,3.3,20.4,0.27,84.2,1.0,5.31,5.42,-7.3712,-1,6,2,3,0,0,0,0,0,0,11,9
2vqt,-22.6395,-394.8571,362.8161,-3.8616,-58.5421,470.3,6.1,0.0,0.0,0.0,3.0,5.54,6.0,-8.16,1,8,3,4,0,0,0,0,0,0,15,18
2vrj,-40.5505,-72.6723,67.9256,-5.4719,-50.7691,585.7,5.9,50.5,0.89,151.6,7.0,6.12,6.3,-8.568,0,15,2,4,0,0,1,0,0,0,22,28
2vuk,-35.9113,-75.3176,79.5808,-3.7884,-35.4365,469.3,1.0,75.4,3.1,225.2,3.0,6.08,3.9,-5.304,1,16,2,0,0,0,0,0,0,0,18,19
2vvc,-66.0671,-54.1737,74.107,-6.2294,-52.3632,817.4,0.6,89.0,2.08,298.3,4.0,7.37,8.52,-11.5872,1,23,4,4,1,0,1,1,0,0,34,23
2vvs,-37.4106,-86.134,69.8404,-5.8676,-59.5718,563.1,5.9,30.7,1.95,124.6,4.0,6.33,7.34,-9.9824,0,15,3,7,0,0,0,0,0,0,25,19
2vvu,-57.5413,-68.0133,78.8816,-6.0494,-52.7224,748.4,1.5,96.1,2.08,340.9,3.0,7.32,8.1,-11.016,1,22,4,3,1,0,1,1,0,0,32,21
2vvv,-64.0631,-31.8711,54.9549,-5.8769,-46.8562,765.9,1.8,89.0,2.08,299.1,2.0,7.41,8.22,-11.1792,0,20,6,3,1,0,1,1,0,0,32,14
2vw1,-28.8537,-99.2133,68.2306,-5.4811,-65.3175,447.1,6.6,18.4,0.27,98.5,4.0,5.63,3.52,-4.7872,-1,11,1,8,0,0,0,0,0,0,20,16
2vwc,-61.4185,-24.461,50.8837,-8.1401,-43.1359,635.5,1.3,94.0,3.12,232.8,5.0,6.67,6.62,-9.0032,0,30,2,8,0,0,0,0,0,0,40,42
2vwl,-68.8067,-83.5278,102.1181,-6.5149,-56.7313,789.2,1.5,97.0,2.08,333.7,4.0,7.39,7.02,-9.5472,1,23,4,4,1,0,1,1,0,0,34,23
2vwm,-70.915,-86.0901,112.6976,-6.9689,-51.2764,860.5,1.5,102.4,2.08,384.4,6.0,7.59,7.03,-9.5608,1,27,5,4,1,0,1,1,0,0,39,26
2vwn,-62.447,-60.1501,75.8247,-6.3379,-53.1103,780.7,1.7,90.1,2.08,300.5,3.0,7.39,8.0,-10.88,1,22,4,4,1,0,1,1,0,0,33,21
2vwo,-62.2983,-64.5536,80.6191,-6.2846,-52.5174,784.3,1.5,89.6,2.08,299.8,3.0,7.39,7.51,-10.2136,1,22,4,3,2,0,1,1,0,0,33,20
2vxn,-9.8534,-457.2444,427.3152,-3.5972,-43.3798,273.2,6.8,0.0,0.0,0.0,2.0,4.89,5.0,-6.8,-2,2,1,6,0,1,0,0,0,0,10,4
2vyt,-17.0989,-190.9367,188.8932,-2.7697,-21.9121,187.5,0.5,33.8,1.07,49.8,6.0,4.05,2.74,-3.7264,1,7,2,2,0,0,0,0,0,0,11,17
2vzr,-4.4808,-263.2098,257.0282,-2.7474,-13.4098,236.5,6.4,0.0,0.0,0.0,1.0,4.79,4.28,-5.8208,-1,6,0,7,0,0,0,0,0,0,13,9
2w26,-60.0792,-22.4015,40.4408,-5.5042,-47.5441,710.0,1.2,58.7,2.01,215.9,2.0,6.94,9.4,-12.784,0,19,3,5,0,0,1,1,0,0,29,18
2w47,-8.4049,-142.1029,135.6981,-2.7316,-17.5413,262.6,6.1,6.5,0.0,14.0,3.0,4.75,4.98,-6.7728,-2,12,0,12,0,0,0,0,0,0,24,14
2w67,-26.0777,-267.172,236.7529,-4.3878,-60.8846,430.6,5.3,16.2,0.27,86.9,1.0,5.69,4.96,-6.7456,1,8,2,4,0,0,0,0,0,0,14,17
2w8j,-33.9141,-182.6994,130.0949,-5.927,-92.4456,565.8,7.2,9.9,0.0,81.2,4.0,6.06,2.96,-4.0256,-3,11,2,8,0,1,0,0,0,0,22,12
2w8w,-41.1533,-30.4606,1.9757,-5.7463,-75.3845,567.2,6.0,11.3,0.0,76.7,4.0,5.98,2.12,-2.8832,-3,11,2,8,0,1,0,0,0,0,22,12
2w9h,-38.1146,-21.0432,31.1527,-4.8607,-32.8658,461.8,2.2,48.1,1.27,34.1,5.0,5.4,6.37,-8.6632,0,14,4,3,0,0,0,0,0,0,21,18
2wb5,-38.6129,-80.9233,65.1267,-6.0706,-60.4801,583.0,5.4,64.1,1.88,197.8,6.0,6.39,9.13,-12.4168,0,19,3,4,0,0,0,0,0,0,26,25
2wc3,-41.1362,-67.9323,66.8926,-5.1611,-47.337,563.7,5.2,43.5,2.68,125.0,7.0,6.16,6.08,-8.2688,0,15,2,5,0,0,0,0,0,0,22,28
2wc4,-39.4603,-81.9048,71.6156,-4.8662,-54.6157,554.3,6.8,57.0,2.93,144.9,7.0,6.34,5.29,-7.1944,0,15,2,4,0,0,1,0,0,0,22,28
2web,-62.7428,586.6431,-554.4696,-8.0767,-38.646,825.5,3.8,152.1,5.27,334.7,10.0,7.79,5.12,-6.9632,-1,28,2,7,0,1,0,0,0,0,38,32
2wec,-57.4045,590.5438,-559.3512,-7.5987,-33.8106,687.6,4.3,112.2,6.28,372.1,11.0,7.26,3.96,-5.3856,-1,28,2,7,0,1,0,0,0,0,38,32
2wed,-65.9744,603.2262,-562.1293,-7.3753,-32.2528,753.8,4.1,119.9,4.01,315.2,7.0,7.49,6.1,-8.296,-1,29,2,7,0,1,0,0,0,0,39,32
2weh,-6.2468,-137.2898,102.7179,-3.249,-44.0677,267.4,2.3,41.4,1.67,123.3,1.0,5.11,5.95,-8.092,0,6,1,2,0,0,1,1,0,0,11,6
2wej,-2.7329,-150.3396,107.4561,-3.0821,-48.6985,239.7,2.4,35.8,1.35,108.1,1.0,4.93,6.08,-8.2688,0,6,1,2,0,0,1,0,0,0,10,7
2weo,0.6042,-142.382,105.031,-3.235,-39.9818,264.2,2.3,25.7,1.01,74.7,1.0,4.9,6.93,-9.4248,0,6,1,2,1,0,1,0,0,0,11,6
2weq,-58.9644,-54.289,70.5952,-8.4481,-51.1063,658.9,3.0,78.5,3.8,193.1,5.0,6.88,5.9,-8.024,0,29,2,9,0,0,0,0,0,0,40,50
2wf5,-36.4317,-64.4771,67.0794,-4.8823,-38.7117,452.0,7.0,0.0,0.0,0.0,2.0,5.62,6.0,-8.16,-2,6,0,9,0,1,0,0,0,0,16,11
2wgj,-60.7779,-1.9485,14.2367,-6.0312,-54.5209,678.5,1.7,97.0,3.83,233.7,4.0,7.06,8.7,-11.832,1,21,5,1,1,0,0,2,0,0,30,23
2whp,-41.2726,-558.9151,569.4493,-4.7944,-35.5328,449.7,1.0,74.9,1.98,125.3,4.0,5.64,4.0,-5.44,2,13,3,2,0,0,0,0,0,0,18,15
2wk6,-23.2307,-37.7773,35.4842,-2.9022,-28.426,271.0,3.3,13.5,1.05,82.5,0.0,5.07,3.32,-4.5152,0,4,2,2,0,0,0,0,0,1,9,3
2wky,-32.8737,-159.1476,123.6503,-4.6818,-73.0528,470.4,7.5,44.3,0.15,127.5,3.0,5.97,8.59,-11.6824,0,11,2,4,0,0,0,0,0,0,17,14
2wkz,-89.7989,-120.5335,133.9232,-10.9076,-87.3168,1107.6,4.7,213.8,8.46,492.2,11.0,9.71,8.77,-11.9272,1,40,5,6,0,0,0,0,0,0,51,48
2wl0,-86.5717,-115.1525,131.0661,-10.73,-81.3881,1108.0,4.1,183.6,7.53,490.1,11.0,9.45,7.8,-10.608,1,40,5,6,0,0,0,0,0,0,51,48
2wnj,-50.7394,1.11,21.9321,-5.9895,-33.6868,596.7,0.0,128.1,2.78,148.0,2.0,6.61,6.48,-8.8128,0,19,2,2,0,0,0,0,0,0,23,20
2wor,-27.7388,-81.5602,91.5398,-3.2575,-21.0167,371.7,0.7,55.2,0.67,211.7,0.0,5.52,3.9,-5.304,-1,16,1,3,0,0,1,0,0,0,21,12
2wq5,-48.4964,-66.4519,81.8974,-5.7696,-38.8205,530.6,2.3,91.0,1.76,73.3,2.0,6.18,3.74,-5.0864,1,23,3,7,0,0,0,0,0,0,33,30
2wr8,-52.4904,-182.7657,141.7379,-6.9886,-100.5068,820.4,10.6,24.4,0.61,44.3,7.0,7.16,5.44,-7.3984,0,14,6,5,0,0,1,0,0,0,26,20
2wuf,-46.5504,-178.1833,181.4339,-6.3112,-49.611,544.6,1.6,119.6,2.86,242.0,5.0,6.38,4.29,-5.8344,-1,19,0,6,0,0,0,0,0,0,25,23
2wvz,-11.4993,-150.6551,131.3447,-4.1277,-34.9374,404.7,6.7,0.0,0.0,0.0,1.0,5.49,4.02,-5.4672,0,8,2,6,0,0,0,0,0,0,16,12
2wzs,-8.2028,-126.9695,116.0069,-4.045,-23.2104,356.0,6.2,0.0,0.0,0.0,1.0,5.26,3.85,-5.236,0,8,2,4,0,0,0,0,0,0,14,12
2x09,-8.08,-813.1719,722.2143,-3.4596,-102.4972,382.3,4.4,12.5,0.36,40.3,1.0,5.37,3.76,-5.1136,2,8,2,3,0,0,0,0,0,0,13,18
2x0y,-37.6539,-65.7398,56.4967,-5.0027,-51.8997,478.6,3.7,0.0,0.0,0.0,3.0,5.39,4.6,-6.256,0,10,4,4,0,0,0,0,0,0,18,14
2x2r,-45.7873,-60.3592,67.9127,-5.927,-44.1608,581.2,2.2,140.6,4.15,299.8,6.5,6.76,7.12,-9.6832,0,20,1,2,0,0,1,0,0,0,24,25
2x4z,-59.413,-161.829,164.872,-7.3909,-63.7609,702.9,2.7,71.6,1.73,330.2,3.0,7.09,8.57,-11.6552,1,25,8,1,0,0,1,0,0,0,35,31
2x6x,497085854.1,-69.62,271.9437,-1.3305,497086055.0,602.4,5.4,11.3,0.53,100.1,10.0,5.67,3.68,-5.0048,0,26,1,20,0,0,0,0,0,0,47,45
2x7t,-23.3704,-134.7403,93.2118,-5.1031,-70.002,477.6,1.7,79.4,3.59,248.6,5.0,6.1,6.63,-9.0168,0,20,2,6,0,0,2,0,0,0,30,30
2x7u,-24.2284,-139.5008,104.7232,-4.9847,-63.9907,414.3,3.0,80.6,3.84,151.2,3.0,6.02,5.27,-7.1672,0,19,1,5,0,0,1,0,0,0,26,27
2x8z,-20.9876,188.6008,-196.9354,-3.6874,-33.0096,321.2,3.4,33.0,1.24,179.5,3.0,5.24,7.96,-10.8256,-1,9,1,3,0,0,1,0,0,0,14,14
2x91,-26.7426,-359.5317,306.5904,-6.7935,-86.4774,609.5,6.5,57.6,2.7,241.4,10.0,6.4,6.74,-9.1664,0,21,3,5,0,0,0,0,0,0,29,31
2x95,-29.1223,-430.061,366.0996,-8.0242,-101.1079,734.2,6.0,68.2,2.63,266.6,12.0,6.74,4.95,-6.732,0,27,4,5,0,0,0,0,0,0,36,34
2x96,-33.1706,299.5503,-406.5866,-8.6313,-148.8382,947.8,6.9,107.9,3.6,413.4,11.0,8.19,4.03,-5.4808,-2,33,3,7,0,1,0,0,0,0,44,34
2x97,-23.6508,305.1449,-386.4352,-6.999,-111.9401,688.1,6.6,57.9,3.3,291.0,11.0,6.78,5.66,-7.6976,-2,21,4,8,0,1,0,0,0,0,34,29
2xab,-43.8996,-34.0429,36.1457,-5.0902,-46.887,534.3,2.0,102.8,3.59,238.3,1.0,6.74,9.27,-12.6072,0,18,1,3,0,0,0,0,0,0,22,17
2xb7,-67.2053,-327.0342,340.0905,-7.745,-61.894,705.2,1.1,50.7,3.07,232.3,4.0,6.88,9.19,-12.4984,2,30,7,3,0,0,1,1,0,0,42,42
2xbx,-67.8899,-51.6806,68.3784,-6.9356,-58.1277,853.7,1.9,99.4,2.08,307.7,2.0,7.81,7.82,-10.6352,0,24,4,5,1,0,1,1,0,0,36,22
2xc0,-73.3185,-60.1164,79.5982,-7.6336,-61.4703,905.6,1.0,87.4,1.42,199.0,3.0,7.61,6.72,-9.1392,0,25,4,6,2,0,1,0,0,0,38,24
2xc4,-68.4928,-36.1687,53.6291,-7.1272,-58.1596,871.2,1.6,98.9,2.08,302.7,3.0,7.77,8.05,-10.948,1,25,4,3,4,0,0,1,0,0,37,22
2xd9,-40.8879,610.713,-620.6243,-5.3286,-56.1278,559.4,6.9,83.4,1.27,184.0,1.0,6.78,6.46,-8.7856,-1,12,0,5,0,0,1,0,0,0,18,13
2xda,-44.6049,567.8945,-576.9833,-5.9992,-59.6929,630.6,6.9,103.0,1.35,230.5,4.0,6.95,6.22,-8.4592,-1,14,0,5,0,0,1,0,0,0,20,17
2xde,-42.1412,-52.7042,59.2441,-5.6489,-41.2502,523.5,2.9,127.1,4.0,279.9,5.0,6.62,5.47,-7.4392,0,27,3,2,0,0,0,0,0,0,32,27
2xdk,-26.2386,-12.7331,22.3598,-3.4653,-20.0772,299.8,0.8,38.4,1.31,72.9,0.0,5.09,3.6,-4.896,0,9,4,0,0,0,0,0,0,0,13,8
2xdx,-31.9239,-15.2288,22.7777,-4.1388,-28.5138,395.7,0.8,43.9,1.34,139.9,1.0,5.5,6.46,-8.7856,0,11,3,1,0,0,0,1,0,0,16,10
2xef,-97.9213,-308.3581,324.8661,-13.9898,-95.4031,1255.6,11.0,57.8,2.09,113.0,36.0,6.92,9.84,-13.3824,-1,37,8,19,0,0,0,0,0,0,64,55
2xeg,-84.2009,-309.994,312.9948,-12.4406,-93.6407,1103.8,9.6,58.2,2.09,115.2,24.0,7.21,10.7,-14.552,-1,29,8,15,0,0,0,0,0,0,52,39
2xei,-67.886,-302.655,300.5777,-10.8446,-80.8079,1005.5,8.9,58.7,2.09,134.7,18.0,7.28,10.62,-14.4432,-1,25,8,13,0,0,0,0,0,0,46,31
2xej,-43.2289,-742.3546,678.3918,-8.3974,-115.5891,757.8,10.0,38.4,1.07,88.4,24.0,5.63,8.87,-12.0632,-3,24,5,12,0,0,0,0,0,0,41,38
2xht,-41.3657,-26.8271,33.1576,-5.1454,-40.1806,459.6,2.0,83.4,2.51,200.9,0.0,6.28,5.96,-8.1056,0,15,1,3,0,0,0,0,0,0,19,21
2xib,-16.3147,-103.7086,80.037,-3.3312,-43.3175,316.4,5.8,18.0,0.53,65.5,0.0,5.36,7.26,-9.8736,1,6,1,3,0,0,0,0,0,0,10,14
2xj1,-48.8621,-71.5617,82.2121,-6.5474,-44.7591,597.6,2.9,139.1,3.29,212.3,1.0,7.1,7.55,-10.268,0,19,4,2,0,0,0,0,0,0,25,22
2xjg,-46.4455,-35.1946,32.9,-5.314,-54.0541,545.1,2.0,95.3,2.66,205.9,2.0,6.52,7.82,-10.6352,0,19,1,3,0,0,0,0,0,0,23,21
2xjj,-43.4411,-31.5324,30.7821,-4.9235,-49.1149,551.0,2.0,99.1,3.59,216.0,0.0,6.85,6.51,-8.8536,0,19,2,2,0,0,0,0,0,0,23,20
2xjx,-45.5855,-400.2221,397.4347,-5.1258,-53.4987,552.1,2.0,94.7,3.25,195.7,3.0,6.52,9.15,-12.444,2,24,3,3,0,0,0,0,0,0,30,33
2xm1,-28.1011,-81.9052,65.7261,-4.7688,-49.049,444.0,6.6,16.4,0.27,84.4,2.0,5.75,5.07,-6.8952,0,8,2,5,0,0,0,0,0,0,15,14
2xm2,-26.5922,-67.1353,54.8244,-4.9109,-43.814,453.9,5.1,16.5,0.27,85.7,2.0,5.68,4.62,-6.2832,0,8,2,6,0,0,0,0,0,0,16,14
2xmy,-56.2037,-43.9363,54.623,-6.4608,-51.9778,641.9,2.6,71.0,1.87,162.8,4.0,6.55,9.96,-13.5456,0,18,5,4,0,0,2,0,0,0,29,21
2xn3,-32.5911,-127.4731,123.844,-5.0671,-41.2873,442.9,1.1,105.8,3.78,283.9,0.0,6.48,5.92,-8.0512,-1,15,1,2,0,0,0,0,0,0,18,14
2xn5,-48.9254,-199.2165,222.2726,-6.0536,-31.9229,525.7,1.8,56.4,1.91,111.3,3.0,6.0,6.69,-9.0984,-1,12,2,5,0,0,1,1,0,0,21,10
2xog,-43.3964,-33.1875,49.3236,-5.0319,-32.2922,578.9,3.8,4.2,0.0,21.7,7.0,5.52,3.43,-4.6648,0,20,8,11,0,0,1,0,0,0,40,26
2xp7,-21.0438,-463.3171,440.3866,-4.2441,-48.2184,364.3,4.7,51.7,1.98,126.0,0.0,5.84,5.77,-7.8472,-2,11,2,4,0,0,0,0,0,0,17,6
2xpk,-51.0561,-84.5722,75.4926,-7.6945,-67.8302,742.4,5.5,88.8,1.43,291.1,7.0,7.1,11.3,-15.368,0,19,3,4,0,0,1,0,0,0,27,25
2xxt,-24.7152,-79.8002,48.0907,-4.5579,-60.9826,407.2,7.2,48.7,1.31,129.0,4.0,5.78,8.05,-10.948,-1,10,1,4,0,0,0,0,0,0,15,16
2xyd,-43.8658,-252.3203,127.8048,-9.9198,-178.3011,1113.0,5.9,125.0,4.3,416.2,13.0,8.76,6.82,-9.2752,-2,38,3,9,0,1,0,0,0,0,51,36
2xye,-85.4266,-118.8277,132.3967,-10.5665,-82.4241,1012.9,5.4,177.2,8.44,521.5,13.0,9.14,8.34,-11.3424,1,40,5,6,0,0,0,0,0,0,51,56
2xyf,-87.3011,-123.6402,137.8287,-10.4139,-83.5265,998.7,5.4,158.4,6.85,488.0,13.0,8.78,8.44,-11.4784,1,38,5,6,0,0,1,0,0,0,50,54
2xyt,-58.0798,-1024.1957,1039.7267,-7.0555,-49.6043,720.2,1.0,102.9,3.25,152.6,2.0,7.17,6.29,-8.5544,2,37,2,6,0,0,0,0,0,0,45,42
2y5f,-70.8451,-149.4765,168.7461,-6.3751,-57.9506,753.1,0.0,71.9,1.74,298.6,7.0,6.72,8.7,-11.832,2,25,4,4,0,0,1,1,0,0,35,33
2y5g,-63.7565,-165.274,178.9688,-6.0991,-56.1608,708.3,0.6,42.8,1.02,238.7,4.0,6.57,6.84,-9.3024,2,22,4,3,0,0,1,1,0,0,31,29
2y7x,-62.5106,-17.7174,36.849,-5.4686,-48.8476,763.9,0.5,99.3,1.93,256.4,2.0,7.26,8.89,-12.0904,1,23,3,3,1,0,1,1,0,0,32,22
2y7z,-62.9155,18.882,6.2895,-5.6558,-43.3998,771.4,0.1,116.9,2.62,294.4,3.0,7.37,8.7,-11.832,1,25,3,3,0,0,1,1,0,0,33,27
2y8c,-43.6565,-17.6437,32.6576,-5.6162,-34.2588,601.0,2.2,104.9,4.62,218.6,9.5,6.43,6.4,-8.704,0,30,3,5,0,0,0,0,0,0,38,31
2ya6,-29.4895,-143.6611,123.4198,-6.0652,-55.796,457.6,7.7,21.2,0.27,100.6,4.0,5.76,5.7,-7.752,-1,11,1,8,0,0,0,0,0,0,20,16
2ya7,-30.8774,-286.9092,256.3862,-6.6431,-68.0435,509.2,9.0,19.6,0.27,93.0,5.0,5.97,3.14,-4.2704,0,12,4,7,0,0,0,0,0,0,23,20
2ya8,-24.3856,-246.3694,210.6855,-5.2601,-65.3296,398.7,5.2,53.8,2.04,204.3,4.0,5.8,5.75,-7.82,0,14,2,4,0,0,0,0,0,0,20,24
2yay,-17.3148,-627.7904,487.1293,-7.477,-165.4529,707.0,13.4,26.5,0.47,44.0,6.0,7.0,6.1,-8.296,-4,9,3,13,0,3,0,0,0,0,28,14
2yb0,-31.4403,-87.9768,73.5736,-4.6031,-50.4466,472.6,4.9,25.4,0.14,51.1,2.0,5.7,3.85,-5.236,0,9,2,5,0,0,0,0,0,0,16,12
2ydw,-45.5861,-7.0373,21.0544,-5.378,-36.947,550.1,0.8,129.0,5.87,279.9,4.0,6.89,7.34,-9.9824,0,25,5,2,0,0,0,0,0,0,32,21
2yek,-44.4134,-3.9714,18.7908,-5.2242,-34.8182,535.7,0.1,102.8,4.41,235.5,4.0,6.46,7.21,-9.8056,0,22,5,2,0,0,0,1,0,0,30,22
2yel,-44.8549,-7.0473,17.9057,-5.1895,-39.186,543.5,1.5,139.7,5.87,250.7,4.0,6.92,7.28,-9.9008,0,25,5,2,0,0,0,0,0,0,32,21
2yfa,-3.6964,-364.3016,323.1288,-3.0951,-47.9643,199.1,7.4,9.3,0.0,33.6,3.0,4.63,5.07,-6.8952,-2,4,0,5,0,0,0,0,0,0,9,4
2yfx,-48.1543,-131.739,141.2673,-5.6437,-44.2697,571.8,1.7,66.8,3.49,204.9,4.0,6.46,8.09,-11.0024,1,21,5,1,1,0,0,2,0,0,30,23
2ygf,-59.5087,-48.4825,69.8898,-8.3598,-46.4612,670.9,2.7,80.9,3.17,199.7,5.0,6.84,5.09,-6.9224,0,29,2,9,0,0,0,0,0,0,40,46
2yi0,-47.2621,-36.5975,44.0109,-5.2171,-45.0658,543.8,1.9,57.7,1.55,203.8,1.0,6.33,8.12,-11.0432,0,15,2,3,0,0,1,1,0,0,22,11
2yi7,-46.916,-36.6653,43.7532,-5.1008,-44.9289,535.5,2.0,57.1,2.71,244.2,2.0,6.42,8.32,-11.3152,0,16,2,3,0,0,1,1,0,0,23,13
2yix,-65.5744,-24.8811,31.1843,-7.3349,-66.6061,737.1,3.4,122.7,3.75,377.1,6.0,7.51,8.48,-11.5328,0,19,5,1,0,0,1,0,0,0,26,23
2yk1,-31.3059,-77.5096,72.3934,-3.5754,-39.9975,417.9,1.0,68.0,1.35,115.9,1.0,5.64,8.13,-11.0568,1,10,2,0,0,0,0,0,0,0,12,15
2yme,-43.2997,-470.2029,476.4174,-5.0376,-42.1228,470.6,0.0,82.7,2.76,206.1,1.0,6.12,7.66,-10.4176,1,18,4,1,0,0,0,0,0,0,23,25
2yz3,-10.2809,-118.0046,83.922,-4.5962,-48.9597,336.4,0.7,90.8,2.02,247.0,5.0,5.29,6.66,-9.0576,-1,12,0,2,0,0,1,0,0,0,15,15
2z1w,-30.7979,-24.2379,30.2465,-3.9847,-28.774,369.5,3.2,30.0,1.24,111.6,3.0,5.31,4.08,-5.5488,0,9,4,2,0,0,0,0,0,0,15,12
2z94,-8.7365,-20.4046,34.9796,-1.3938,4.4447,90.5,0.0,11.6,0.0,177.1,0.0,4.08,5.85,-7.956,0,7,0,0,0,0,2,0,0,0,9,8
2za0,-20.9617,-67.3398,42.9512,-4.7505,-50.1008,437.1,4.6,94.8,2.77,169.6,3.0,6.16,6.64,-9.0304,0,16,0,6,0,0,0,0,0,0,22,16
2za5,-56.2418,-355.0241,350.5929,-6.3601,-67.0331,737.1,2.8,103.0,1.44,285.6,1.0,7.4,8.43,-11.4648,1,26,2,3,0,0,0,0,0,0,31,25
2zc9,-52.6124,-46.9281,56.7009,-5.9667,-48.8063,658.9,2.9,113.1,3.36,334.2,6.0,7.02,6.74,-9.1664,1,21,3,2,0,0,0,1,0,0,27,25
2zcs,-41.2563,307.2051,-262.7261,-6.4444,-3.2217,580.7,2.7,164.1,4.64,263.0,4.0,7.08,8.22,-11.1792,-3,16,0,6,0,1,1,0,0,0,24,16
2zdk,-48.7299,-39.6494,39.3005,-5.5177,-54.5965,627.8,4.7,83.0,2.63,247.9,6.0,6.74,6.37,-8.6632,1,22,4,2,0,0,0,0,0,0,28,33
